Player,Country,Rating
"Anosov, Sergey",RUS,2049
"Anpilogov, Vadim",RUS,2002
"Ansari, Mohd Athar Dr",IND,2370
"Ansay, Beatriz Maria Soares",BRA,2006
"Anschuetz, Mario",GER,2009
"Ansell, Simon T",ENG,2402
"Ansmann, Klaas",GER,1892
"Ansner, Bjorn",SWE,2107
"Anson, Jane",WLS,2005
"Ansuman, Singh",IND,2138
"Antadze, Mamuka",GEO,1717
"Antal, Agnes",HUN,2038
"Antal, Atilla",HUN,2046
"Antal, Gergely",HUN,2467
"Antal, Jozsef",HUN,2053
"Antal, Laszlo",HUN,2223
"Antal, Sebestyen",HUN,2190
"Antal, Sebestyen Jr.",HUN,2237
"Antal, Tibor Kende",HUN,2006
"Antala, Jan",SVK,1942
"Antanaskovic, Predrag",SRB,2186
"Antarip, Roy",IND,1979
"Anthoine-Milhomme, Jean-Pierre",FRA,1881
"Antic, Dejan",SRB,2480
"Antic, Dragan",SRB,2158
"Antic, Mickael",FRA,1948
"Antic, Zoran",SRB,2258
"Antignani, Luigi",ITA,1983
"Antigua Padros, Jordi",ESP,2143
"Antinyan, Armen",ARM,2187
"Antipas, Arnaud",FRA,1899
"Antipin, Alexey",RUS,2214
"Antipin, Ivan",RUS,2216
"Antipotchkin, Konstantin",ISR,2071
"Antipov, Alexey",RUS,2023
"Antipov, Mikhail",RUS,1887
"Antipov, Mikhail Al.",RUS,2114
"Antipov, Vladimir",RUS,1925
"Antipova, Anastasya",RUS,2138
"Antkowiak, Grzegorz",POL,2183
"Antler, Arthur S",USA,2065
"Antognazza, Bruno",URU,1942
"Antognini, Francesco",SUI,2172
"Antoine, Jean-Luc",FRA,2033
"Antoine, Jean-luc",FRA,1651
"Antoine-Michard, Denis",FRA,1993
"Antok, Daniel",HUN,2253
"Antol, Ladislav",SVK,2071
"Antoli Royo, Joaquin Miguel",ESP,2350
"Antolin Concha, Diego",ESP,2099
"Antolis, Cedric",AUS,1785
"Antollovich, Anibal",ARG,2090
"Antollovich, Antonio",ARG,2030
"Antoms, Guntars",LAT,2414
"Anton Caturla, Alejandro",ESP,1850
"Anton Caturla, Sergio",ESP,1959
"Anton Guijarro, David",ESP,1988
Anton Teodor,ROU,2258
"Anton Veiga, Juan Carlos",ESP,2143
"Anton, Alexandru Iulian",ROU,1761
"Anton, Gregory",FRA,1918
"Anton, Jose",FRA,2002
"Anton, Juergen",GER,1943
"Anton, Roxana-Ana",ROU,1652
"Anton, Sarah",AUS,1737
"Anton, Vasile",ROU,2135
"Antonano Fedz-Quincoces, Avelino",ESP,2118
"Antonczyk, Adam",POL,2316
"Antonelli, Alessandro",ITA,1875
"Antonelli, Fabrizio",ITA,2035
"Antonelli, Mauro",ITA,2075
"Antonenko, D.",RUS,2444
"Antonenko, Denis",RUS,2049
"Antonenko, Valeria",RUS,2108
"Antoni, Florent",FRA,1670
"Antoniacci, Riccardo",ITA,1909
"Antoniadis, Konstantinos",GRE,1927
"Antoniadis, Nikolaos",GRE,1849
"Antoniadou, Paraskevi",GRE,1754
"Antonic, Dusan",SRB,1978
"Antoniewski, Rafal",POL,2510
"Antonijevic, Darko",SLO,2051
"Antonijevic, Zoran",SRB,2030
"Antonini, David",FRA,2143
"Antonini, Franco",ITA,2140
"Antonini, Luigi",ITA,2003
"Antonio, Jorge Carlos",ARG,2131
"Antonio, Luis Filipe Alves",POR,1665
"Antonio, Rogelio Jr",PHI,2529
"Antonio, Viani D'cunha",IND,2061
"Antonios, Johnny",LIB,2164
"Antoniou, Antonis",CYP,2183
"Antoniou, Dimitrios",GRE,1939
"Antonoff, Georges",FRA,2124
"Antonov, Alexandr",RUS,2309
"Antonov, Andrey",RUS,2189
"Antonov, Igor",RUS,2264
"Antonov, Igor",UKR,2214
"Antonov, Ivan",RUS,2047
"Antonov, Ognjan",BUL,2096
"Antonov, Semen",RUS,2102
"Antonov, Vadim V.",RUS,2093
"Antonov, Vladimir",BUL,2338
"Antonov, Vladimir M.",RUS,2204
"Antonova, E.",RUS,2080
"Antonova, Evgenia",UKR,2129
"Antonova, Nadezhda",TJK,1847
"Antonovich, Vladimir",UKR,2104
"Antonsen, Mikkel",DEN,2409
"Antony, R.",IND,2059
"Antoran Cano, Angel Ramon",ESP,1914
"Antos, Zoltan",HUN,2024
"Antoshkova, Tamara",RUS,2038
"Antosik, Alois",CZE,2191
"Antov, Anton",BUL,2054
"Antreasyan, Erol",DEN,2100
"Antritter, Dieter",GER,1849
"Antropov, Andrei",RUS,2127
"Antropov, M.",RUS,2016
"Antropov, Sergey",RUS,1955
"Anttila, Perttu",FIN,2083
"Antunac, Goran",CRO,2412
"Antunes, Andre",POR,1961
"Antunes, Antonio",POR,2496
"Antunes, Manuel Andre Barbosa",POR,1520
"Antunes, Victor",GER,2116
"Antunez Riezu, Joaquin",ESP,2129
"Antunovic, Ivo",CRO,2103
"Antusch, Ingrid",GER,1832
"Anu, Bayar",MGL,1762
"Anuchin, Andrey",RUS,2216
"Anudeep, B.",IND,1887
"Anufriev, Boris",RUS,2410
"Anufriev, Vladimir",RUS,2243
"Anuj, Gandhi",IND,1910
"Anuj, Varma",IND,1890
"Anuja Bombatkar,",IND,1927
"Anula Nieto, Carlos",ESP,1903
"Anup, Kumar S.",IND,1888
"Anuprita, Patil",IND,2062
"Anuradha, Beniwal",IND,2076
"Anurag Kashyap, Y",IND,1594
"Anurag, Jaiswal",IND,2222
"Anurag, Mhamal",IND,2106
"Anurudh, Garg",IND,1837
"Anusca, Madalina-Maria",ROU,1973
"Anusca, Vasile",ROU,1814
"Anusha, Gantha",IND,2030
"Anushya.S,",IND,1790
"Anuszkiewicz, Konrad",POL,2249
"Anuta, Laurentiu",ROU,2042
"Anwar, Ashraf",EGY,2093
"Anwar, Hossain Dulal",BAN,1915
"Anwesh, Upadhyaya",IND,2178
"Anzaldua, Roberto",MEX,1959
"Anzhirov, Vladimir",RUS,2252
"Anzinger, Andreas",AUT,2061
"Aoiz Linares, Jose Javier",ESP,2171
"Aoudia, Khaled",ALG,2140
"Aoudia, Rabie",ALG,2188
"Aouizerate, Robert",FRA,1896
"Aoustin, Arnaud",FRA,2130
"Aout, Sebastien",FRA,2240
"Aoyama, Edmundo",BRA,1831
"Aoyama, Yoshiaki",JPN,2162
"Apalev, Sergey",RUS,2253
"Apanaviciute, Kristina",LTU,1959
"Aparajita Gochhikar,",IND,1964
"Aparajita, Gochikar",IND,1929
"Aparici Dealbert, Manel",ESP,1807
"Aparicio Cantais, Sergi",ESP,2020
"Aparicio Del Pozo, Felipe",ESP,2046
"Aparicio Escudero, Hector F.",ESP,1829
"Aparicio Garcia, Enrique",ESP,2169
"Aparicio Gascon, Pedro",ESP,2101
"Aparicio Hernandez, Luis Javier",ESP,2092
"Aparicio Navarro, Pedro",ESP,2160
"Aparicio Roman, Pedro Jose",ESP,1754
"Aparicio, Anibal",ARG,2274
"Aparin, Andrey",RUS,1930
"Aparisi Arnandis, Bernardo",ESP,2057
"Aparna Raja,",IND,1941
"Aparna, R.",IND,1748
"Apatoczky, Pal",HUN,2177
"Apaydin, Fethi",TUR,2187
"Apaza, Flor",PER,1465
"Apaza, Larico",PER,1465
"Apcar, Fred",AUS,1925
"Apel, Stefan",GER,2342
"Apel, Wolfgang",GER,1788
"Aperia, Jakob",SWE,1830
"Apesteguia Domaica, Jose Antonio",ESP,1885
"Apetrei, Florin",ROU,2183
"Apicella, Manuel",FRA,2544
"Apidopoulos, Georgios",GRE,1727
"Apitzsch, Michael",GER,2020
"Apkhaidze, Natia",GEO,2179
"Aplaev, Yuriy",RUS,2225
"Aplin, Christer Jon",SIN,2034
"Apol, Luitjen",FAI,2075
"Apollosana Mangang, Rajkumar",IND,2170
"Apolo Sanchez, Manuel",ESP,2027
"Apolo, Mauricio",ECU,1920
"Aponte, Argimiro",VEN,2225
"Aponte, Ernesto",COL,2190
Apoorva K.g.,IND,2040
"Apostoaie, Lacramioara-Liliana",ROU,2157
"Apostol, Alin-Ghiocel",ROU,2048
"Apostolidis, Boris",RUS,2213
"Apostolidis, Ioannis",GRE,1957
"Apostolopoulos, Ioannis",GRE,2093
"Apostolou, Alexandros",GRE,2203
"Apostolou, Elias",GRE,1888
"Apostolova, Penka",CAN,2045
"Apostolska, Ljiljana",MKD,2005
"Apostu, Toader",ROU,2138
"Apostu, Vladimir",MDA,1608
"Appavou, Calixte",FRA,1878
"Appel, Helmut",GER,2206
"Appel, Ralf",GER,2529
"Appelman, Harris",USA,2174
"Appelquist, Lasse",DEN,2016
"Appelt, Gerd",GER,2046
"Appendino, Jerome",FRA,2182
"Appert, Gautier",FRA,1888
"Appl, Gerhard",AUT,2083
"Appleberry, Martin",FRA,2195
"Appolonov, Sergey",RUS,2423
"Apresyan, Lusine",ARM,2115
"Apresyan, Zohrak",ARM,2071
"Apro, Adrian",HUN,2207
"Apryshko, Gleb",RUS,2147
"Apsatarov, Ivan",RUS,1984
"Apsner, Burkhard",GER,2272
"Aptekar, Lev",NZL,2240
Apurba.kr.das,IND,1901
"Apurva, Abhyankar",IND,1894
"Apurva, G.",IND,1889
"Aquino Flores, Edith",MEX,1943
"Aquino Flores, Judith Tania",MEX,1970
"Ara Aymani, Emili",ESP,2001
"Arab, Adlane",ALG,2415
"Arabadzis, Vasilios",GRE,2220
"Arabatzis, Mihail",GRE,2266
"Arabelovic, Osman",MNE,1961
"Arabi, Saeid",IRI,2090
"Arabia, Rafael",ARG,1688
"Arabidze, Meri",GEO,2125
"Arabito, Giuseppe",ITA,1930
"Araboglidis, Dimitrios",GRE,1943
"Aracil Diaz, Jose Eduardo",ESP,1690
"Aracil Serra, Javier",ESP,2199
"Aradhyula, Vaishnav",USA,2157
"Aradski, Branislav",SRB,2006
"Aragao Neto, Joao Batista",BRA,1897
"Aragon Noda, Adelkis",CUB,1559
"Aragon, Carlos",BOL,2193
"Aragones Rubio, M. Angel",ESP,1699
"Araica Pereyra, Erving",MEX,2060
"Araiza Castro, Hugo Daniel",MEX,2119
"Araiza Munoz, Jose Joaquin",MEX,2130
"Araiza Nieto, Edgar",MEX,2142
"Araiza, Fernando",MEX,2029
"Araiza, Villagran Ruben",MEX,1800
"Arakelian, Anushavan",ARM,2169
"Arakelian, Eduard",RUS,2404
"Arakeljan, Aleksandr",RUS,2316
"Arakeljan, Alexandr",ARM,2343
"Arakeljan, Armen M.",ARM,2321
"Arakelov, Ilya",RUS,2369
"Arakelyan, Areg",ARM,1925
"Arakhamia-Grant, Ketevan",SCO,2457
"Aralioglu, Arda",TUR,1539
"Arambel, Sergio",ARG,2292
"Aramil, William J",USA,2258
"Aramuni, Jorge Elias da F.",BRA,2213
"Arana Garate, Jon",ESP,1902
"Arana Jimenez, Manuel",ESP,1909
"Aranaz Murillo, Amalia",ESP,1893
"Aranaz Portugues, Jose Carlos",ESP,2156
"Arance Gonzalez, Luis",ESP,2121
"Aranda Flores, Jordi",ESP,2095
"Aranda Gonzales, Jose",ESP,2304
"Aranda Leal, Hugo Alberto",MEX,1781
"Aranda Marin, Cristian",ESP,2302
"Aranda Sanchez, Luis",MEX,2147
"Arandjelovic, Aleksandar",SRB,2146
"Arandjelovic, Dragoljub",SRB,2100
"Arango, Andres Mauricio",COL,2090
"Aranha Filho, Alvaro Z.",BRA,2284
"Araniti, Michelangelo",ITA,1821
"Aranovitch, Emiliano",ITA,2389
"Aranovitch, Gregory",FRA,2220
"Arany, Tamas",HUN,1905
"Aranzana Areste, Alberto",ESP,2027
"Araoz, Claudio Alberto",ARG,1910
"Arapov, Nikolaj",RUS,1878
"Arapov, Sergey",RUS,1622
"Arapovic, Vitomir",BIH,2374
"Araque, Rafael",COL,2325
"Araslanov, Farid",RUS,2290
"Arat, Umut Baris",TUR,1869
"Arat, Yagiz",TUR,1887
"Arata, Roberto Mario",ESP,2169
"Arato, Bela",HUN,2140
"Arato, Lajos",HUN,1681
"Araujo, Adalberto Marcos",BRA,2257
"Araujo, Alex Sandro",BRA,2211
"Araujo, Beatriz Moraes",BRA,1897
"Araujo, Carlos Araripan Gomes",BRA,1896
"Araujo, Henrique Jose Morais de",BRA,2261
"Araujo, Joao",BRA,1818
"Araujo, Jose Roberto",BRA,2118
"Araujo, Jose Verissimo",POR,1930
"Araujo, Luis Antonio",POR,1865
"Araujo, Mario Silva",POR,1921
"Araujo, Rafael Moreira",BRA,2152
"Araujo, Sergio Murilo",BRA,2092
"Araujo, Yesmar",VEN,2012
"Arauz Alonso, Fernando",ESP,2044
"Arauz, Luis A",NCA,2016
"Aravind, S.",IND,1903
"Aravind, Subramanian N.",IND,2099
"Aravindan, K.",IND,1806
"Aray, Asrul",INA,2266
"Araya, Carlos",CRC,2170
"Arayanos, Didier",FRA,2142
"Araz, Basim",IRQ,2235
"Araújo, Felipe Fernandes",BRA,2218
"Arba, Constantin-Andrei",ROU,1920
"Arbanas, Josip",CRO,2288
"Arbatskaia, N",RUS,2230
"Arbau, Eric",FRA,1928
"Arben, Avdiu",SRB,2015
"Arbinger, Roland",GER,2129
"Arboleda Villavicencio, Eustaqui",ECU,2094
"Arboleda,Juan G",COL,2270
"Arboledas Fernandez, Antonio A.",ESP,2073
"Arboscelli, Gregorio",ITA,1902
"Arbouche, Muhamed",MAR,2234
"Arbuello, Diego",ARG,2067
"Arbulu Rocha, Fernando",ARG,1705
"Arbulu Rocha, Gustavo",ARG,1891
"Arbulu Rocha, Miguel",ARG,1934
"Arbutina, Sinisa",SRB,2271
"Arbuzov, Ivan",RUS,1761
"Arbuzov, P",BLR,2140
"Arby, Timothee",FRA,1882
"Arca, Nahuel",ARG,1993
"Arcas Mouliaa, Agustin Jose",ESP,1884
"Arcasoy, Tugrul",TUR,1977
"Arce Balluerca, Jorge",ESP,2112
"Arce Calva, Elvira",ESP,1863
"Arce Hernandez, Manuel",ESP,2103
"Arce Tallada, Ignacio",ESP,1978
"Arceo, Daniel B",USA,2164
"Archakova, Galina",BLR,2155
"Archambaud, Tony",FRA,2085
"Archambault, Serge",CAN,1959
"Archambeaud, Francois",FRA,1817
"Archangelsky, Mikhail",RUS,2277
"Archet, Jean-Claude",FRA,1515
"Archibald, A David",ENG,1900
"Architek, Agnieszka",POL,1794
"Arcos Facio, Mateo",URU,2060
"Arcusa, Michel",FRA,1856
"Ardaman, Miles",USA,2314
"Ardelean, George Catalin",ROU,2475
"Ardelean, Gheorghe",ROU,1762
"Ardelean, Mihai George",ROU,1908
"Ardelean, Rusalim Pavel",ROU,1968
"Ardeleanu, Alin",ROU,2415
"Ardeshi, Mehrdad",IRI,2377
"Ardeshirpour, Hoss.",IRI,1977
"Ardiansyah, H",INA,2409
"Ardic, Emir",TUR,2123
"Ardiot, Jean-Michel",FRA,2031
"Ardisson, Edouard",FRA,1991
"Ardito, Alfredo",PER,2192
"Ardizzone, Stefano",ITA,2195
"Ardovsky, Philip",RUS,1970
"Arduin, Antoine",FRA,1933
"Arduman, Can",TUR,2321
"Areco, Esteban",PAR,1813
"Aref, Ismail Khouri",UAE,2250
"Arefiev, Evgeny",RUS,1993
"Areklett, Ivar",NOR,2098
"Areliuk, Michael",ISR,2280
"Arena, Guillermo",ARG,2121
"Arenas, David",COL,2190
"Arenas, Sergio",ARG,2164
"Arencibia Rodriguez, Walter",CUB,2573
"Arencibia, Antonio",CUB,2089
"Arend, Michal",SUI,1873
"Arendarski, Kazimierz",POL,1974
Arendas. Marek,SVK,2092
"Arenhoevel, Mark",GER,2138
"Arenin, Yury",RUS,2169
"Areola, Ramon",FRA,2052
"Ares Campo, Iria",ESP,1987
"Ares, Sabir Majid",IRQ,2106
"Areshchenko, Alexander",UKR,2645
"Arestanov, Timur",KAZ,2261
"Areti, Kumar",BAR,1843
"Areti, Muralidhar",BAR,1921
"Aretxabaleta Saez, Julen",ESP,1675
"Arevalillo Romero, Sergio",ESP,1997
"Arevalo Cordova, Cinthia",ECU,1914
"Arfan, L.",UZB,2020
"Argana, Carlos",ARG,2056
"Argandona Riveiro, Jon",ESP,1883
"Argandona Rivero, Inigo",ESP,2404
"Argandona Salinas, Gorka",ESP,2064
"Arganian, David",USA,2088
"Argaud, Jean-Philippe",FRA,1953
"Argaya Urdaniz, Miguel",ESP,2037
"Argemi Camp, Jaime",ESP,1653
"Arger, Vitaly",BLR,2254
"Argerich Farras, Jose",ESP,2123
"Arghirescu, Andrei",ROU,1844
"Arghirescu, Marius",ROU,1944
"Arghya, Arpan Parida",IND,1822
"Argibay Fontan, Santiago",ESP,1872
"Argiroudis, Stamatis",GRE,2237
"Argomaniz, Francis",DOM,1979
"Arguelles Dominguez, Ruben",ESP,1489
"Arguelles Garcia, Pablo",ESP,2249
"Arguelles Perez, Adrian",ESP,1858
"Arguelles, Hector",CUB,2175
"Arguelles, Loy Felix O.",CUB,2105
"Argueso Palomino, Manuel",ESP,1960
"Argueso Pascual, Jorge",ESP,1992
"Argueta, Carlos",ESA,1978
"Argui¸ariz, Enrique",ARG,2100
"Argumanez Avendano, Juan Antonio",ESP,1774
"Argunov, Vasiliy",RUS,2089
"Argyo, Nora",ROU,2076
"Arhangelsky, Vladislav",RUS,2366
"Arheit, Rodolfo",ARG,2121
"Arhontikis, Pavlos",GRE,1893
"Ari, Ahmad",IRQ,2139
"Ari, Zeki",TUR,2179
"Arias Boo, Guillermo",ESP,2310
"Arias Carrillo, Diego",ECU,2101
"Arias Castanedo, Jacinto",ESP,2091
Arias Danel Alejandro,CUB,1843
"Arias De La Reyna Martinez, Fco.",ESP,1622
"Arias Garcia, David",ESP,1899
"Arias Garcia, Luis Javier",ESP,2150
"Arias Igual, Alejandro",ESP,2023
"Arias Rodriguez, Antonio",ESP,2010
"Arias Rodriguez, Manuel Ramon",ESP,2082
"Arias Rodriguez, Santiago",ESP,2179
"Arias Santana, Mauricio",CRC,2285
"Arias Sastre, Angel",ESP,1837
"Arias Torio, Sergio",ESP,2140
"Arias Velasco, Jose",ESP,1863
"Arias, Daniel",COL,2111
"Arias, Jorge",BOL,1953
"Arias, Jorge",URU,2119
"Arias, Juan Carlos",ARG,2215
"Arias, Lemmys A.",ESA,2293
"Arias, Luis",VEN,2214
"Arias, Nilton",USA,2212
"Arias, Pablo",BOL,2072
"Arias, Paul",ECU,2063
"Arias, Rodolfo",CRC,2171
"Arias, Vladimir",CUB,2115
"Arias, William",DOM,1939
"Ariaudo, Claudio",ITA,2014
"Arico, Carlo",FRA,1961
"Aridov, Vladimir",UKR,2174
"Ariel, Aviles-Rodriguez",PUR,1866
"Ariel, Donny",USA,2389
"Ariete, Gerardo",ITA,2064
"Arif, Bayu",IND,2047
"Arif, Mohammed",IND,2176
"Arifovic, Achmet",GER,2059
"Arifuzzaman, Arif",BAN,1810
"Arig, Busra",TUR,1765
"Arikok, Enis",SUI,2200
"Arikov, Artem",RUS,2365
"Arilla Santos, Eduard",ESP,1921
"Arindam Baruah,",IND,1965
"Arindam Das,",IND,1960
"Arindam, Mukherjee",IND,2230
"Aring, Gerd",GER,2236
"Arino Lison, Juan Jose",ESP,2052
"Arino, Franck",FRA,2210
"Aripov, Iskandar",UZB,1851
"Aris Hariyanto,",INA,2203
"Aris, T.L.S.",INA,2212
"Ariskin, Alexey",RUS,2296
"Ariste Castano, Santiago",ESP,2129
"Ariste Justo, Jesus Angel",ESP,1927
"Aristegui, Juan C.",ESP,2240
"Aristegui, Michel",FRA,2041
"Aristotelous, Vassilis",CYP,1941
"Aristov, Evgeny",RUS,2045
"Ariunbuuvei, Badamdorj",MGL,1899
"Ariza Gonzalez, Leonardo",MEX,1660
"Arizaga Jasso, Fernando",MEX,2180
"Arizanov, Tome",MKD,2108
"Arizmendi Martinez, Julen Luis",ESP,2506
"Arizti Garcia, Pablo",ESP,1771
"Arjol Etxeberria, David",ESP,2114
"Arjona Caballe, Alberto",ESP,2090
Arjona Fernando,MEX,2205
"Arjona Martinez, Santiago",ESP,2021
"Arjona, Detroi",CUB,2164
"Arjona, Otero Ruben Del Mar",MEX,2077
"Arjona, Rafael",MEX,1869
"Arjones Pizarro, Francisco J.",ESP,2000
"Arjuman, Mimi",BAN,1822
"Arjun Bharat,",IND,1817
"Arjun U Prabhu,",IND,1922
"Arjun, K,",IND,1531
"Arjun, P.K.",IND,1935
"Arjun, Sarja",IND,1978
"Arjun, Vishnuvardhan",IND,2392
"Arjun.T.K.S,",IND,1807
"Arkell, Keith C",ENG,2489
"Arkhangelsky, Boris",RUS,2358
"Arkhipenko, Daniil",RUS,2150
"Arkhipenko, Y.",RUS,2121
"Arkhipkin, Yury",RUS,2189
"Arkhipov, Leonid",RUS,2404
"Arkhipov, Nikolai G.",RUS,2137
"Arkhipov, Sergey",RUS,2507
"Arkhipov, Sergey G.",RUS,2443
"Arkhipov, Valeri",RUS,2200
"Arkhipov, Vladimir",RUS,2139
"Arkhipov, Vladimir",UKR,2112
"Arkhireev, Vladimir",RUS,1912
"Arlabosse, Nicolas",FRA,1928
"Arlandi, Ennio",ITA,2436
"Arlandis Clari, Enrique",ESP,2027
"Arley, Cabrera Piedra",CUB,1927
"Arlic, Nejc",SLO,1752
"Arlinsky, Uriel",ISR,2299
"Arlou, Valery",BLR,1975
"Arlt, Reinhard",GER,2204
"Arluck, William S.",USA,2031
"Armagnac, Raymond",USA,2112
"Arman, Deniz",TUR,2197
"Armand, Jerome",FRA,1971
"Armanda, Ivica",CRO,2327
"Armao, Olivier",FRA,1948
"Armas Alfonso, Giselle",CUB,2037
"Armas, Jorge",CUB,2412
"Armas, Julius",FRA,2352
"Armas, Lara-Maria",FRA,1863
"Armas, Lena",FRA,1732
"Armasow, Ulrich, Dr.",GER,2003
"Armbrust, Florian",GER,2294
"Armbrust, Matthias",GER,1850
"Armbruster, Alexander",GER,2353
"Armelles Ferrer, Miguel",ESP,1806
"Armenciu, Bogdan-Ovidiu",ROU,2116
"Armendariz Lopez, Jose",MEX,1831
"Armengaud, Eric",FRA,2013
"Armengod Arino, Jose Manuel",ESP,1937
"Armengol Comas, Joaquim",ESP,2247
"Armengol Morte, David",ESP,1998
"Armengol Navarro, Salvador",ESP,2125
"Armeni, Alberto",ITA,2053
"Armentano, Alessio",ITA,2098
"Armenteros Peral, Javier",ESP,2066
"Armenteros, Noel",CUB,2088
"Armesto Robledo, Barbara Belen",ESP,1851
"Armijos Arcos, Freddy",ECU,2058
"Armillas Carbonel, Gabriel",ESP,1838
"Armonaitis, Silvestras",LTU,2126
"Armstorfer, Georg",AUT,1807
"Armstrong, Malcolm J",ENG,2109
"Armstrong, William G",ENG,1947
"Arnab, Kr. Misra",IND,1909
"Arnaez Gil, Juan Ignacio",ESP,2225
"Arnaiz Yanes, Miguel Angel",ESP,2012
"Arnal Iturgaitz, Aitor",ESP,2197
"Arnal Legua, Vicente",ESP,1959
"Arnaoot, Tarek",EGY,2113
"Arnarson, Sigurdur",ISL,2125
"Arnarsson, Hrannar",ISL,2109
"Arnason, Arni A.",ISL,2139
"Arnason, Asgeir T",ISL,2215
"Arnason, Jon L",ISL,2507
"Arnason, Throstur",ISL,2288
"Arnau Moliner, Salvador",ESP,2145
"Arnaud, Nicolas",FRA,2073
"Arnaudov, G. Petar",BUL,2345
"Arnaudov, Petar",BUL,2166
"Arnauto, Royel",CUB,2134
"Arnavaei, M.",IRI,1679
"Arncken, Manfred",GER,2100
"Arndt, Dominik",GER,1738
"Arndt, Heiko",GER,1924
"Arndt, Nino",GER,1804
"Arndt, Olaf",GER,1991
"Arndt, Stefan",GER,2206
"Arndt, Uwe",GER,1966
"Arne, Mike",USA,2270
"Arnelind, Mikael",SWE,2114
"Arnett, David A.",USA,2311
"Arnetta Maria, Teresa",ITA,2011
"Arnetta, Marianna",ITA,2011
"Arngrimsson, Dagur",ISL,2359
"Arnhold, Kerstin",GER,2027
"Arni, Julian Kirsten",BRA,2179
"Arnkilde, Anders",DEN,2028
"Arno Bendicho, Arnau",ESP,1861
"Arnold Perrier, Felipe",ESP,2173
"Arnold, Chris",WLS,1977
"Arnold, Ferenc",HUN,2398
"Arnold, Johannes",GER,2283
"Arnold, Lothar",GER,2376
"Arnold, Marc T",USA,2276
"Arnold, Ulrich",GER,1913
"Arnot, Bob",ESP,1947
"Arnott, Jonathan W",ENG,2117
"Arns, Artur Bartmann",BRA,2204
"Aroca Arguelles, Francisco",ESP,1607
"Aroca Villalba, Miguel Angel",ESP,2038
"Arocha, Carlos",SUI,1971
"Arokiaraj, S. Paul",IND,2141
"Arold, Hans-Martin",GER,2272
"Aron, Oto",CZE,1787
"Aron-Samuel, Emmanuel",FRA,1982
"Aronian, Levon",ARM,2739
"Aronin, Pavel",ISR,2142
"Aronoff, Irene",USA,2165
"Aronov, Igor",RUS,2207
"Aronov, Viktor",ISR,2212
"Aronov, Yuri",RSA,2220
"Aronow, Maxim",GER,2290
"Arora, M.K.",IND,1799
"Arora, Neel",FIJ,1881
"Arosemena, Jose Luis",PAN,2201
"Aroshidze, Levan",GEO,2535
"Arotoma Pablo, Danilo Ivan",PER,2158
"Arouche, Farida",ALG,2093
"Arounopoulos, Michael",GER,2192
"Arous, Andre",FRA,1600
"Aroven, Mikael",SWE,2200
"Arp, Frans",NED,2068
"Arpa Pardo, Emilio",ESP,2103
"Arpalahti, Antti",FIN,2112
"Arpan Das,",IND,1723
"Arpi Trujillo, Patricio",ECU,2000
"Arpijuntarangkoon, Jaradpong",THA,1971
"Arpijuntarangkoon, Jaradpong",THA,2000
"Arps, Jan-Philipp",GER,2027
"Arques Lopez, Irene",ESP,2013
"Arquint, Andri",SUI,2068
"Arrabito, Gianfranco",ITA,1962
"Arraiz Perez, Daniel",ESP,1988
"Arranja, Armando",POR,1912
"Arranz Arranz, Javier",ESP,1805
"Arranz Fraile, Javier",ESP,1672
"Arranz Martin, Pablo",ESP,2047
"Arranz Martin, Pablo A.",ESP,2067
"Arranz Maurelle, Gustavo",ESP,1658
"Arrata Corzo, Agustin",ECU,2075
"Arrata Peralta, Pedro",ECU,2118
"Arregui Untoria, Carlos",ESP,1921
"Arregui, Jose Luis",ARG,2305
"Arreguin Hernandez, Alan Guiller",MEX,2149
"Arreyes, Leonardo",ARG,2030
"Arriaga Lugo, Ricardo",ESP,2231
"Arribas Jimenez, Pedro Angel",ESP,1984
"Arribas Lopez, Angel",ESP,2290
"Arribas Robaina, Maritza",CUB,2334
"Arrieta Gonzalez, Arkaitz",ESP,1983
"Arrieta Gonzalez, Kepa",ESP,2191
"Arriscado Guild, Enrique",ESP,1738
"Arrizabalaga Dominguez, Jose",ESP,2138
"Arroyo Benito, Alvaro",ESP,1925
"Arroyo Coll, Pablo",ESP,1888
"Arroyo Figuero, Fernando",ESP,1892
"Arroyo Mateo, Jose Miguel",ESP,2002
"Arroyo Pascual, Artur",ESP,1868
"Arroyo Rodriguez, Jesus",ESP,2014
"Arroyo Salido, Marcelino-Eudor",ESP,2149
"Arroyo Valera, Xavier",ESP,1939
"Arroyo Velasco, Juan Francisco",ESP,1936
"Arroyo, Luis",CRC,2021
"Arruda Filho, Ivo Pereira de",BRA,1921
"Arruda, William",BRA,2141
"Arruebarrena, Rafael",VEN,2266
"Arselan, Kadir",IRQ,2075
"Arsenault, Nicolas",CAN,2213
"Arsenijevic, Ivan",SRB,2133
"Arsenovic, Dragan",SRB,2174
"Arsenovic, Vojislav",SRB,2054
"Arshaev, Ajush",RUS,1598
"Arshavskij, Viktor",RUS,2141
"Arsic, Veroljub",SRB,2016
"Arslan, Victor",FRA,2059
"Arslanov, Amir",RUS,2032
"Arslanov, Ildar",RUS,2176
"Arslanov, Shamil",RUS,2261
"Arsovic, Aleksandar",SRB,2205
"Arsovic, Goran",SRB,2504
"Arsovic, Zoran",SRB,2467
"Artal Alegria, Francisco Javier",ESP,1995
"Artamonov, Alexander",RUS,2065
"Artamonov, Pavel",RUS,2199
"Artamonov, Valery",RUS,2230
